ZhenFund,Mia.com,Series C,2014-12-15
ZhenFund,Flirtey,Seed,2014-11-14
ZhenFund,Blink (Kuaikan),Series A,2014-10-27
ZhenFund,Beijing Shijie Hexin Network Technology,Series A,2014-10-27
ZhenFund,The Minerva Project,Series B,2014-10-15
ZhenFund,Talkray,Series B,2014-09-23
ZhenFund,Trustlook,Angel,2014-09-04
ZhenFund,Gllue Software,Seed,2014-08-19
ZhenFund,EverString,Series A,2014-08-12
ZhenFund,Ready4,Series A,2014-08-01
ZhenFund,Meicai,Seed,2014-08-01
ZhenFund,Xiaohongshu,Series A,2014-07-02
ZhenFund,Omni Prime Inc.,Angel,2014-07-01
ZhenFund,Atzuche,Seed,2014-06-01
ZhenFund,Raven Tech,Angel,2014-05-30
ZhenFund,Taihuoniao,Seed,2014-05-19
ZhenFund,nice,Series A,2014-05-01
ZhenFund,Loji Logistics,Angel,2014-04-01
ZhenFund,Meiaoju,Series A,2014-03-23
ZhenFund,Zhenpuedu Education,Series A,2014-03-03
ZhenFund,Xiaoyezi Technology,Angel,2014-03-01
ZhenFund,Maicoin,Seed,2014-02-11
ZhenFund,Knewbi.com,Angel,2014-02-01
ZhenFund,MailTime,Seed,2014-01-10
ZhenFund,Jeejen,Seed,2014-01-02
ZhenFund,Siyanhui,Seed,2013-12-09
ZhenFund,Securly,Seed,2013-10-23
ZhenFund,17zuoye,Series B,2013-09-01
ZhenFund,Swivl,Seed,2013-09-01
ZhenFund,Yitu Technology,Angel,2013-08-01
ZhenFund,BioBeats,Seed,2013-08-01
ZhenFund,Lagou,Seed,2013-07-17
ZhenFund,Hortor,Series A,2013-07-01
ZhenFund,Prizeo,Seed,2013-06-06
ZhenFund,Deep Glint,Angel,2013-06-01
ZhenFund,Shenzhouying Software Technology,Series A,2013-05-01
ZhenFund,Talkray,Series A,2013-03-28
ZhenFund,SmarTots,Series A,2013-02-27
ZhenFund,m0um0u,Angel,2013-01-01
ZhenFund,Pianpian,Angel,2013-01-01
ZhenFund,Blueseed,Seed,2012-12-13
ZhenFund,Shenzhouying Software Technology,Venture - Series Unknown,2012-11-01
ZhenFund,nWay,Seed,2012-10-01
ZhenFund,Best Learning English,Venture - Series Unknown,2012-10-01
ZhenFund,Ready4,Angel,2012-08-01
ZhenFund,Fanhuan.com,Angel,2012-07-01
ZhenFund,Dayima,Angel,2012-06-01
ZhenFund,Delectable,Seed,2012-02-01
ZhenFund,Meican,Angel,2012-02-01
ZhenFund,Zhaogang,Series A,2012-01-01
ZhenFund,Mobvoi,Series A,2012-01-01
ZhenFund,51Talk,Angel,2011-12-20
ZhenFund,Instreet Network,Angel,2011-10-01
ZhenFund,17zuoye,Angel,2011-01-01
ZhenFund,Yidao Yongche,Angel,2010-05-01
ZhenFund,Jumei,Angel,2009-10-01
ZhenFund,LightInTheBox.com,Angel,2006-12-01
HAX,Aroma Brewing,Convertible Note,2018-08-09
HAX,Hisens,Seed,2018-05-16
HAX,FoodMarble,Seed,2018-04-25
HAX,Bitome,Convertible Note,2018-03-28
HAX,Next Thing Co,Convertible Note,2018-03-20
HAX,HabitAware,Seed,2018-03-14
HAX,Raybaby,Series A,2018-03-12
HAX,Brickant Tech Limited,Seed,2018-03-08
HAX,Zennea,Pre-Seed,2018-03-08
HAX,Pushme,Seed,2018-03-07
HAX,SmartAG Technologies,Seed,2018-03-05
HAX,ShapeMeasure,Seed,2018-03-05
HAX,Axem Neurotechnology,Seed,2018-03-05
HAX,Feel,Convertible Note,2018-03-01
HAX,Nordetect,Convertible Note,2018-02-22
HAX,Nuada,Convertible Note,2018-01-29
HAX,Flow Neuroscience,Seed,2018-01-25
HAX,SmartShepherd,Convertible Note,2018-01-17
HAX,Wazer,Seed,2018-01-12
HAX,Avidbots,Seed,2018-01-05
HAX,Criam,Convertible Note,2018-01-02
HAX,Preemadonna,Seed,2017-12-29
HAX,Ell-iot,Seed,2017-12-15
HAX,Next Thing Co,Convertible Note,2017-12-15
HAX,Prynt,Convertible Note,2017-11-27
HAX,Playbean,Seed,2017-11-27
HAX,Vox Technology,Seed,2017-11-08
HAX,Wazer,Seed,2017-11-06
HAX,Amper Technologies,Venture - Series Unknown,2017-10-31
HAX,Babybe GmbH,Convertible Note,2017-10-31
HAX,Next Thing Co,Convertible Note,2017-10-31
HAX,Feel,Seed,2017-10-24
HAX,Moona,Convertible Note,2017-10-24
HAX,Kegg,Seed,2017-10-10
HAX,Teamosa,Convertible Note,2017-10-09
HAX,Focure,Seed,2017-10-05
HAX,IQinetics,Seed,2017-10-02
HAX,Nordetect,Seed,2017-09-21
HAX,AptaCam,Seed,2017-09-21
HAX,Amber Agriculture,Convertible Note,2017-09-20
HAX,Youi Robot,Seed,2017-09-19
HAX,Bartesian,Seed,2017-09-13
HAX,Mesh++,Seed,2017-09-12
HAX,ViaBot,Seed,2017-09-12
HAX,unspun,Seed,2017-09-12
HAX,Kinexcs,Angel,2017-09-12
HAX,WakeCap Technologies,Seed,2017-09-04
HAX,RockMass Technologies,Seed,2017-09-01
HAX,Oyalabs,Seed,2017-08-15
HAX,Japet Medical Devices,Seed,2017-08-09
HAX,"Bisu, Inc.",Angel,2017-08-09
HAX,Youibot,Seed,2017-08-01
HAX,STEERING AI,Seed,2017-07-01
HAX,SONICAM,Seed,2017-06-23
HAX,Prynt,Convertible Note,2017-06-06
HAX,Amper Technologies,Convertible Note,2017-05-25
HAX,Zio Health,Convertible Note,2017-05-22
HAX,Eng X Ltd,Convertible Note,2017-05-05
HAX,Breezi,Convertible Note,2017-05-05
HAX,Unsupervised AI,Convertible Note,2017-05-05
HAX,SmartShepherd,Convertible Note,2017-05-05
HAX,Lilu,Convertible Note,2017-05-04
HAX,Nuada,Convertible Note,2017-05-04
HAX,Flair,Convertible Note,2017-05-01
HAX,Breezi,Seed,2017-04-26
HAX,Niwa,Seed,2017-04-19
HAX,Sana,Convertible Note,2017-04-15
HAX,Lumotune,Convertible Note,2017-04-10
HAX,Lumotune,Seed,2017-04-10
HAX,Teamosa,Convertible Note,2017-03-27
HAX,Mojo Fertility,Seed,2017-03-14
HAX,Walkies Lab,Seed,2017-03-13
HAX,OpenTrons,Seed,2017-03-07
HAX,GardenSpace,Seed,2017-03-01
HAX,Nuada,Seed,2017-02-28
HAX,Zio Health,Seed,2017-02-25
HAX,Kindara,Seed,2017-02-24
HAX,SONICAM,Seed,2017-02-20
HAX,Unsupervised AI,Seed,2017-02-13
HAX,nura,Seed,2017-02-13
HAX,Petronics,Seed,2017-02-06
HAX,Teamosa,Seed,2017-02-01
HAX,JOY familytech,Convertible Note,2017-01-23
HAX,Lilu,Seed,2017-01-22
HAX,Intelligent Implants,Seed,2017-01-19
HAX,Focure,Convertible Note,2017-01-19
HAX,Eng X Ltd,Seed,2017-01-17
HAX,Raybaby,Convertible Note,2017-01-04
HAX,VoltStorage,Seed,2016-12-28
HAX,M5Stack,Convertible Note,2016-11-25
HAX,Particle,Series A,2016-11-17
HAX,Circadia,Convertible Note,2016-11-16
HAX,Hisens,Convertible Note,2016-11-16
HAX,Beetl Robotics,Seed,2016-11-14
HAX,Amper Technologies,Convertible Note,2016-11-14
HAX,Criam,Convertible Note,2016-11-14
HAX,Frobot,Convertible Note,2016-11-14
HAX,Amber Agriculture,Convertible Note,2016-11-14
HAX,Riot Games,Convertible Note,2016-11-14
HAX,Feel,Convertible Note,2016-11-14
HAX,Elephant Robotics,Convertible Note,2016-11-14
HAX,Flash Robotics,Convertible Note,2016-11-14
HAX,VITALI Wear,Convertible Note,2016-11-14
HAX,Maetel,Convertible Note,2016-11-14
HAX,Japet Medical Devices,Convertible Note,2016-11-09
HAX,Kindara,Seed,2016-11-03
HAX,SECOPE,Convertible Note,2016-10-28
HAX,VoltStorage,Convertible Note,2016-10-24
HAX,Hoard,Convertible Note,2016-10-17
HAX,Bitome,Convertible Note,2016-10-17
HAX,Bartesian,Venture - Series Unknown,2016-10-13
HAX,Raybaby,Seed,2016-10-06
HAX,iBaby Labs,Venture - Series Unknown,2016-09-30
HAX,Plecobot,Seed,2016-09-30
HAX,Robolink,Seed,2016-09-29
HAX,Feel,Seed,2016-09-23
HAX,Maetel,Seed,2016-09-09
HAX,Amber Agriculture,Seed,2016-09-09
HAX,Frobot,Seed,2016-09-09
HAX,Feel,Seed,2016-09-09
HAX,VITALI Wear,Seed,2016-09-09
HAX,Circadia,Seed,2016-09-09
HAX,Amper Technologies,Seed,2016-09-09
HAX,SECOPE,Seed,2016-08-29
HAX,Criam,Seed,2016-08-25
HAX,Bitome,Seed,2016-08-24
HAX,Flash Robotics,Seed,2016-08-12
HAX,Mindset,Seed,2016-08-09
HAX,Grobo,Seed,2016-08-08
HAX,VoltStorage,Seed,2016-08-05
HAX,Sana,Seed,2016-08-01
HAX,Elephant Robotics,Seed,2016-07-22
HAX,Intelligent Implants,Seed,2016-07-16
HAX,Japet Medical Devices,Seed,2016-07-15
HAX,Hisens,Seed,2016-07-11
HAX,CHEGLASS,Seed,2016-07-11
HAX,Xiamen Hauwei Robot,Seed,2016-07-11
HAX,M5Stack,Seed,2016-07-11
HAX,Sana,Seed,2016-07-10
HAX,Minut,Seed,2016-07-08
HAX,Artronics,Seed,2016-07-01
HAX,Arduboy,Seed,2016-07-01
HAX,Beetl Robotics,Convertible Note,2016-06-30
HAX,My.Flow,Convertible Note,2016-06-22
HAX,The Alpha Labs Inc,Convertible Note,2016-05-04
HAX,Trainerbotics,Convertible Note,2016-05-02
HAX,HabitAware,Convertible Note,2016-05-02
HAX,FoodMarble,Convertible Note,2016-04-25
HAX,ROVENSO SA,Convertible Note,2016-04-15
HAX,Grobo,Convertible Note,2016-04-04
HAX,JOY familytech,Seed,2016-03-01
HAX,Lumen Cache,Seed,2016-02-22
HAX,Grobo,Seed,2016-02-08
HAX,ROVENSO SA,Seed,2016-02-04
HAX,My.Flow,Seed,2016-02-03
HAX,nura,Seed,2016-01-18
HAX,VST Technology,Seed,2016-01-18
HAX,Trainerbot,Seed,2016-01-18
HAX,Feel,Seed,2016-01-17
HAX,Wazer,Seed,2016-01-13
HAX,Simbe Robotics,Venture - Series Unknown,2016-01-07
HAX,Aroma Brewing,Convertible Note,2015-12-15
HAX,Miramix,Seed,2015-12-04
HAX,Juuk,Seed,2015-11-17
HAX,LIVIN farms,Venture - Series Unknown,2015-10-20
HAX,Helios,Venture - Series Unknown,2015-09-25
HAX,Preemadonna,Seed,2015-09-13
HAX,Berkeley Ultrasound,Convertible Note,2015-09-02
HAX,Flair,Seed,2015-08-28
HAX,Alpine Labs,Venture - Series Unknown,2015-08-15
HAX,Aroma Brewing,Seed,2015-07-22
HAX,Dispatch,Seed,2015-07-22
HAX,NUA Robotics,Seed,2015-07-21
HAX,Maieutic Enterprises Incorporated,Venture - Series Unknown,2015-07-20
HAX,Simbe Robotics,Venture - Series Unknown,2015-07-16
HAX,Revol Technologies,Venture - Series Unknown,2015-07-16
HAX,Berkeley Ultrasound,Seed,2015-07-14
HAX,Tin Whiskers,Seed,2015-07-10
HAX,BrainBot,Seed,2015-06-29
HAX,Ebotic,Seed,2015-05-29
HAX,Helios,Seed,2015-02-27
HAX,FeetMe,Seed,2015-02-04
HAX,PicBuy,Seed,2015-01-28
HAX,Ninu,Seed,2015-01-20
HAX,Tr3life,Seed,2015-01-20
HAX,LIR,Venture - Series Unknown,2015-01-20
HAX,Electroloom,Seed,2015-01-20
HAX,Arduboy,Seed,2015-01-20
HAX,BBB,Seed,2015-01-20
HAX,Motion Metrics,Seed,2015-01-20
HAX,Bartesian,Seed,2015-01-14
HAX,BBB,Seed,2015-01-09
HAX,Kokoon Technology,Seed,2015-01-02
HAX,Carv,Funding Round,2015-01-01
HAX,Flicktek Ltd,Seed,2014-12-01
HAX,Keyi Technology,Venture - Series Unknown,2014-11-10
HAX,Flair,Convertible Note,2014-10-07
HAX,Voltera,Venture - Series Unknown,2014-08-05
HAX,Carbon Robotics,Seed,2014-07-15
HAX,Prynt,Seed,2014-07-14
HAX,OpenTrons,Seed,2014-07-14
HAX,Linkitz,Seed,2014-07-14
HAX,Robo Wunderkind,Seed,2014-07-14
HAX,Minut,Seed,2014-07-01
HAX,Petronics,Seed,2014-06-30
HAX,Everpurse,Seed,2014-05-18
HAX,Hoard,Seed,2014-05-12
HAX,GMG33,Seed,2014-05-12
HAX,Kast,Seed,2014-05-12
HAX,Shot Stats,Seed,2014-05-12
HAX,Rational Robotics,Seed,2014-05-12
HAX,Syrmo,Seed,2014-05-12
HAX,Next Thing Co,Seed,2014-05-12
HAX,Babybe GmbH,Seed,2014-05-12
HAX,Avidbots,Seed,2014-05-12
HAX,Roadie,Seed,2014-05-12
HAX,Darma Inc.,Angel,2014-05-12
HAX,AnSing Technology,Seed,2014-02-01
HAX,Quitbit,Seed,2014-01-23
HAX,Third Ear,Seed,2014-01-22
HAX,Einfach-machen-lassen,Seed,2014-01-15
HAX,Niwa,Seed,2014-01-08
HAX,Curio,Seed,2013-08-01
HAX,Palette,Seed,2013-07-24
HAX,Vigo,Seed,2013-07-16
HAX,Petcube,Seed,2013-07-12
HAX,WearPoint,Seed,2013-07-12
HAX,Babybe GmbH,Seed,2013-07-12
HAX,Roadie,Seed,2013-07-01
HAX,Invigo,Seed,2013-05-31
HAX,LightUp,Seed,2013-05-12
HAX,HexAirbot,Seed,2013-05-12
HAX,Helios,Seed,2013-05-12
HAX,foc.us,Seed,2013-02-20
HAX,Fabule,Seed,2013-01-31
HAX,Vibease,Seed,2013-01-31
HAX,Particle,Seed,2013-01-31
HAX,Molecule Synth,Seed,2013-01-31
HAX,Blinkiverse,Seed,2013-01-23
HAX,Yeelink,Venture - Series Unknown,2013-01-17
HAX,Notch,Seed,2013-01-01
HAX,Dustcloud,Seed,2013-01-01
HAX,Everpurse,Seed,2013-01-01
HAX,Kindara,Convertible Note,2012-10-01
HAX,Portable Scores,Seed,2012-03-01
HAX,Loccie,Venture - Series Unknown,2012-03-01
HAX,Sassor,Venture - Series Unknown,2012-03-01
HAX,Makeblock,Venture - Series Unknown,2012-02-21
HAX,Nomiku,Venture - Series Unknown,2012-02-21
HAX,Melon,Seed,2012-02-21
HAX,BERI (Boulder Electroride),Seed,2012-02-21
HAX,Kindara,Venture - Series Unknown,2012-02-21
HAX,Bilibot,Seed,2012-02-21
HAX,Shaka,Venture - Series Unknown,2012-02-21
Shenzhen Capital Group,Akeso Biopharma,Series C,2018-10-30
Shenzhen Capital Group,Dayi35.com,Series C,2018-10-29
Shenzhen Capital Group,SinoVoice,Corporate Round,2018-09-25
Shenzhen Capital Group,Zhiyi Pharmaceutics,Series A,2018-09-05
Shenzhen Capital Group,Meishe SDK,Seed,2018-08-24
Shenzhen Capital Group,XTX Technology,Series B,2018-08-20
Shenzhen Capital Group,Dayi35.com,Series C,2018-08-16
Shenzhen Capital Group,SXMAPS,Series A,2018-08-10
Shenzhen Capital Group,Formlabs,Venture - Series Unknown,2018-08-01
Shenzhen Capital Group,Shenzhen TargetRx,Seed,2018-07-24
Shenzhen Capital Group,HaploX Biotechnology,Series B,2018-06-28
Shenzhen Capital Group,Chasing Innovation,Seed,2018-06-19
Shenzhen Capital Group,JoyPay,Series A,2018-06-15
Shenzhen Capital Group,Meierbei.com,Series B,2018-06-11
Shenzhen Capital Group,ArchForce Financial Technology,Corporate Round,2018-06-11
Shenzhen Capital Group,Huaxuezoo,Series A,2018-05-23
Shenzhen Capital Group,Roadstar.ai,Series A,2018-05-15
Shenzhen Capital Group,Maijing Gene,Series A,2018-04-27
Shenzhen Capital Group,DidaTravel,Corporate Round,2018-04-09
Shenzhen Capital Group,Formlabs,Series C,2018-04-04
Shenzhen Capital Group,Suzhou Zelgen Biopharmaceuticals,Series B,2018-01-15
Shenzhen Capital Group,Pagoda,Series B,2018-01-11
Shenzhen Capital Group,Huada Empyrean Software,Corporate Round,2018-01-03
Shenzhen Capital Group,Wetalk TV,Seed,2017-12-29
Shenzhen Capital Group,Suning Finance,Venture - Series Unknown,2017-12-27
Shenzhen Capital Group,Topline,Venture - Series Unknown,2017-12-05
Shenzhen Capital Group,"GROOVE X, Inc.",Series A,2017-12-04
Shenzhen Capital Group,Qimengtingting,Seed,2017-12-01
Shenzhen Capital Group,Changzhou Wujin Zhongrui Electronics,Series A,2017-11-10
Shenzhen Capital Group,Acadsoc,Series B,2017-10-30
Shenzhen Capital Group,Shangqiao Logistics,Series A,2017-09-29
Shenzhen Capital Group,Akeso Biopharma,Series B,2017-08-29
Shenzhen Capital Group,Desktop Metal,Series D,2017-07-17
Shenzhen Capital Group,Dobot,Series A,2017-06-25
Shenzhen Capital Group,Makeblock,Series B,2017-02-20
Shenzhen Capital Group,ASR Microelectronics,Series A,2017-01-01
Shenzhen Capital Group,LeSee,Series A,2016-09-20
Shenzhen Capital Group,Wangyu Master,Series A,2016-08-11
Shenzhen Capital Group,Wangyudashi,Series A,2016-08-10
Shenzhen Capital Group,Epet.com,Series A,2016-06-27
Shenzhen Capital Group,FlyPro,Series B,2016-03-28
Shenzhen Capital Group,Suzhou Zelgen Biopharmaceuticals,Series A,2016-03-01
Shenzhen Capital Group,Transwarp,Series B,2016-02-01
Shenzhen Capital Group,Afanti,Series B,2015-12-15
Shenzhen Capital Group,iPinYou,Series C,2015-12-04
Shenzhen Capital Group,Akeso Biopharma,Series A,2015-11-19
Shenzhen Capital Group,59store.com,Series A,2015-08-21
Shenzhen Capital Group,Royole Corporation,Series C,2015-08-18
Shenzhen Capital Group,Sunmi Technology,Series B,2015-05-01
Shenzhen Capital Group,Mofang,Series A,2015-01-26
Shenzhen Capital Group,HIHEY.COM,Series B,2014-11-13
Shenzhen Capital Group,Xingyun.cn,Series A,2014-08-27
Shenzhen Capital Group,Sunmi Technology,Series A,2014-08-01
Shenzhen Capital Group,Donews,Series A,2014-04-01
Shenzhen Capital Group,Codoon,Series A,2014-03-10
Shenzhen Capital Group,TASS,Series A,2014-03-01
Shenzhen Capital Group,Shanghai Yinku network,Series B,2014-01-01
Shenzhen Capital Group,ShareSDK,Series A,2013-12-13
Shenzhen Capital Group,Guo Xian Scientific and Technical Corporation,Series A,2013-10-01
Shenzhen Capital Group,Dole Tian,Series A,2013-10-01
Shenzhen Capital Group,E-Buy,Series A,2013-09-01
Shenzhen Capital Group,The Yidong Media,Venture - Series Unknown,2013-09-01
Shenzhen Capital Group,Shenzhou Shanglong Technology,Venture - Series Unknown,2013-09-01
Shenzhen Capital Group,LeEco,Series A,2013-08-13
Shenzhen Capital Group,LeVP,Series A,2013-08-01
Shenzhen Capital Group,Acetec Semiconductor,Series A,2013-08-01
Shenzhen Capital Group,Blue Focus PR Consulting,Venture - Series Unknown,2013-08-01
Shenzhen Capital Group,iHandle,Venture - Series Unknown,2013-07-01
Shenzhen Capital Group,Tianma Medical Group,Venture - Series Unknown,2013-06-01
Shenzhen Capital Group,Shenzhou Shanglong Technology,Series A,2013-06-01
Shenzhen Capital Group,Jielan Information Company,Series A,2013-05-01
Shenzhen Capital Group,Citic Shenzhen,Series B,2013-05-01
Shenzhen Capital Group,Nanjing Shouwangxing IT,Venture - Series Unknown,2013-03-01
Shenzhen Capital Group,Xierkang,Venture - Series Unknown,2013-01-01
Shenzhen Capital Group,Shenzhen Haiya Technology Development,Series A,2013-01-01
Shenzhen Capital Group,Basewin Technology,Series A,2012-12-01
Shenzhen Capital Group,WineNice,Series B,2012-11-01
Shenzhen Capital Group,KuGou,Series B,2012-10-01
Shenzhen Capital Group,Secco Century Digital Technology,Series B,2012-09-01
Shenzhen Capital Group,iHandle,Series A,2012-06-01
Shenzhen Capital Group,Xmybox,Venture - Series Unknown,2012-06-01
Shenzhen Capital Group,Times pace Intelligent Technology,Series B,2012-04-01
Shenzhen Capital Group,King World (Beijing) IT,Venture - Series Unknown,2012-04-01
Shenzhen Capital Group,KuGou,Series A,2012-03-01
Shenzhen Capital Group,Kingtop,Series A,2012-02-01
Shenzhen Capital Group,Inforgence Inc.,Series A,2011-12-01
Shenzhen Capital Group,Jiemai.com,Series A,2011-12-01
Shenzhen Capital Group,Handpay,Series C,2011-11-01
Shenzhen Capital Group,Yuqing Electric,Series A,2011-11-01
Shenzhen Capital Group,Shandong In spur Huaguang Optoelectronics,Venture - Series Unknown,2011-11-01
Shenzhen Capital Group,Buy buy tea,Venture - Series Unknown,2011-11-01
Shenzhen Capital Group,Hunan Meijing Creative Exhibition Display,Series A,2011-11-01
Shenzhen Capital Group,DIGIONE Company,Series A,2011-10-01
Shenzhen Capital Group,Hubei Kento Electronic,Series A,2011-09-01
Shenzhen Capital Group,WineNice,Series A,2011-09-01
Shenzhen Capital Group,Guangdong Delian Group,Venture - Series Unknown,2011-09-01
Shenzhen Capital Group,Bocom,Series A,2011-08-01
Shenzhen Capital Group,Kylin Network,Series C,2011-08-01
Shenzhen Capital Group,Shenzhen Globalegrow E-Commerce,Series A,2011-08-01
Shenzhen Capital Group,Union Cast Network Technology,Series B,2011-08-01
Shenzhen Capital Group,Montnets,Series C,2011-07-01
Shenzhen Capital Group,Brigates Microelectronics,Venture - Series Unknown,2011-05-01
Shenzhen Capital Group,M360LOHAS outdoors,Venture - Series Unknown,2011-04-01
Shenzhen Capital Group,Secco Century Digital Technology,Series A,2011-03-01
Shenzhen Capital Group,Sinobpo,Venture - Series Unknown,2011-01-01
Shenzhen Capital Group,Lake Communications,Series A,2010-12-01
Shenzhen Capital Group,Bright Industry,Series A,2010-12-01
Shenzhen Capital Group,Gient,Series A,2010-12-01
Shenzhen Capital Group,CertusNet,Series B,2010-12-01
Shenzhen Capital Group,Lily BlueFlame Culture Media,Series A,2010-12-01
Shenzhen Capital Group,Hakim Unique Internet,Series B,2010-11-01
Shenzhen Capital Group,Julong Educational Technology,Series C,2010-09-01
Shenzhen Capital Group,Beijing Joy China Network,Venture - Series Unknown,2010-08-01
Shenzhen Capital Group,King World (Beijing) IT,Venture - Series Unknown,2010-06-01
Shenzhen Capital Group,Yi Chang Ou Sai IT,Venture - Series Unknown,2010-06-01
Shenzhen Capital Group,Sichuan Huiji Food Industry,Series D,2010-06-01
Shenzhen Capital Group,Beisen,Series A,2010-05-01
Shenzhen Capital Group,Beijing Suplet Technology,Venture - Series Unknown,2010-04-01
Shenzhen Capital Group,Asia Dairy Fab,Venture - Series Unknown,2010-04-01
Shenzhen Capital Group,3i Systems,Venture - Series Unknown,2010-03-01
Shenzhen Capital Group,Xiami Music Network,Series B,2010-03-01
Shenzhen Capital Group,7Road,Series B,2010-02-01
Shenzhen Capital Group,CTC Technical Fabrics,Series A,2010-01-25
Shenzhen Capital Group,KTK Group,Series B,2009-12-01
Shenzhen Capital Group,Huafeng Biotech,Series B,2009-12-01
Shenzhen Capital Group,3i Systems,Venture - Series Unknown,2009-12-01
Shenzhen Capital Group,"MicroPoint Bioscience, Inc.",Angel,2009-12-01
Shenzhen Capital Group,Huaqi Information Digital,Series A,2009-11-01
Shenzhen Capital Group,Guojia New Materials,Series A,2009-11-01
Shenzhen Capital Group,Job36,Angel,2009-11-01
Shenzhen Capital Group,CITIC Information Development,Series A,2009-11-01
Shenzhen Capital Group,C2 Microsystems,Venture - Series Unknown,2009-10-12
Shenzhen Capital Group,Weifang Pharmaceutical Factory,Series A,2009-10-01
Shenzhen Capital Group,Sichuan Huiji Food Industry,Series C,2009-10-01
Shenzhen Capital Group,Chongqing Data Control Technology Co,Series A,2009-10-01
Shenzhen Capital Group,Chenguang Biotech,Series A,2009-09-01
Shenzhen Capital Group,Glory Medical,Series C,2009-09-01
Shenzhen Capital Group,Handpay,Series A,2009-08-01
Shenzhen Capital Group,Sunway Communication,Series A,2009-07-01
Shenzhen Capital Group,Celgen Biopharma,Venture - Series Unknown,2009-07-01
Shenzhen Capital Group,Kylin Network,Series B,2009-05-01
Shenzhen Capital Group,Beijing Digital orthodox Technology,Series B,2009-05-01
Shenzhen Capital Group,Tempus Global,Series A,2009-03-01
Shenzhen Capital Group,Huafeng Biotech,Series A,2009-01-01
Shenzhen Capital Group,Mobile Multimedia,Series A,2009-01-01
Shenzhen Capital Group,HYLT Aviation,Series A,2008-11-01
Shenzhen Capital Group,Haoxiangni Jujube Industry,Series A,2008-11-01
Shenzhen Capital Group,Montnets,Series A,2008-10-01
Shenzhen Capital Group,Kylin Network,Series A,2008-10-01
Shenzhen Capital Group,Guangdong Mingyang Electric Group,Venture - Series Unknown,2008-09-30
Shenzhen Capital Group,Jinko Solar,Series B,2008-09-01
Shenzhen Capital Group,Health Guard Biotech,Series A,2008-09-01
Shenzhen Capital Group,Itibia Technologies,Series A,2008-08-01
Shenzhen Capital Group,Risen Energy,Series A,2008-08-01
Shenzhen Capital Group,Zhongjia MRO,Series A,2008-08-01
Shenzhen Capital Group,LeEco,Series A,2008-08-01
Shenzhen Capital Group,Xinguodu,Series A,2008-06-01
Shenzhen Capital Group,Tongda,Series C,2008-06-01
Shenzhen Capital Group,Xiami Music Network,Series A,2008-06-01
Shenzhen Capital Group,Xunda Pharmaceutical,Series A,2008-06-01
Shenzhen Capital Group,China WebEdu Technology,Series C,2008-05-01
Shenzhen Capital Group,Union Cast Network Technology,Series A,2008-05-01
Shenzhen Capital Group,Honglin Technology Group Limited,Series A,2008-04-01
Shenzhen Capital Group,Vtion Wireless Technology,Venture - Series Unknown,2008-03-01
Shenzhen Capital Group,Hybio Pharmaceutical,Series A,2008-03-01
Shenzhen Capital Group,Triductor,Series A,2008-02-01
Shenzhen Capital Group,Y&J Industries,Series A,2008-01-01
Shenzhen Capital Group,ZQGame,Series A,2007-12-01
Shenzhen Capital Group,Shanxi Zinc Industry Group,Series G,2007-11-01
Shenzhen Capital Group,Easpring Material Technology,Series A,2007-11-01
Shenzhen Capital Group,Tianma Medical Group,Series B,2007-10-01
Shenzhen Capital Group,Beijing TRS Information Technology,Series B,2007-09-01
Shenzhen Capital Group,Yunnan Landsun Green Industry (Group),Venture - Series Unknown,2007-07-01
Shenzhen Capital Group,Yingke Industrial,Series A,2007-04-01
Shenzhen Capital Group,Acorn International,Series C,2007-04-01
Shenzhen Capital Group,Palm Commerce Information Technology,Series B,2007-03-01
Shenzhen Capital Group,NetDragon Websoft,Series B,2007-01-01
Shenzhen Capital Group,BGI,Grant,2007-01-01
Shenzhen Capital Group,ChinaNetCenter,Series A,2007-01-01
Shenzhen Capital Group,3Nod,Series A,2007-01-01
Shenzhen Capital Group,Guangdong Baolihua New Energy Stock,Series G,2006-12-01
Shenzhen Capital Group,Honglian Communication Networks Systems Co. Ltd,Series A,2005-11-01
Shenzhen Capital Group,TechFaith Wireless Technology,Series B,2005-01-01
Shenzhen Capital Group,Haotian Biological Engineering technology,Series A,2004-06-01
Shenzhen Capital Group,"Netac Technology Co., Ltd",Series B,2003-10-01
Shenzhen Capital Group,SMIC,Series C,2003-09-30
Shenzhen Capital Group,Invengo Information Technology,Series A,2003-04-01
Shenzhen Capital Group,"Netac Technology Co., Ltd",Series A,2002-12-01
Shenzhen Capital Group,MicroPort (Shanghai),Series C,2002-07-01
Shenzhen Capital Group,MicroPort (Shanghai),Series B,2002-05-01
Shenzhen Capital Group,Shanghai SFS Digital Media,Venture - Series Unknown,2002-01-01
Shenzhen Capital Group,SMIC,Series A,2001-09-01
Shenzhen Capital Group,Julong Educational Technology,Series B,2001-08-01
Shenzhen Capital Group,Shenzhen SEG Navigation,Series A,2001-05-01
Shenzhen Capital Group,Coship Electronics,Series A,2001-02-01
Shenzhen Capital Group,Shenzhen Winhap Communications,Venture - Series Unknown,2000-12-01
Shenzhen Capital Group,NEWGRAND Software,Series A,2000-10-01
Shenzhen Capital Group,Julong Educational Technology,Series A,2000-10-01
Shenzhen Capital Group,Anke,Series A,2000-10-01
Shenzhen Capital Group,"Clou Electronics Co., Ltd.",Series A,2000-09-01
