Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Seed Round - Yodo1,https://www.crunchbase.com/funding_round/yodo1-seed--40fa8fcc,Yodo1,https://www.crunchbase.com/organization/yodo1,Seed,2000000,USD,2000000,2012-06-28
Series A - Yodo1,https://www.crunchbase.com/funding_round/yodo1-series-a--a0f8aaf6,Yodo1,https://www.crunchbase.com/organization/yodo1,Series A,5000000,USD,5000000,2013-04-18
