Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Corporate Round - Beijing Yandong Microelectronics (YDME),https://www.crunchbase.com/funding_round/beijing-yandong-microelectronics-ydme-corporate-round--bb6f1db5,Beijing Yandong Microelectronics (YDME),https://www.crunchbase.com/organization/beijing-yandong-microelectronics-ydme,Corporate Round,,,,2018-06-05
Series E - UTStarcom,https://www.crunchbase.com/funding_round/utstarcom-series-e--3edee39a,UTStarcom,https://www.crunchbase.com/organization/utstarcom,Series E,40000000,USD,40000000,1999-11-01
Post-IPO Equity - UTStarcom,https://www.crunchbase.com/funding_round/utstarcom-post-ipo-equity--96685310,UTStarcom,https://www.crunchbase.com/organization/utstarcom,Post-IPO Equity,48500000,USD,48500000,2010-02-01
