Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Post-IPO Equity - Yingxiong Huyu,https://www.crunchbase.com/funding_round/yingxiong-huyu-post-ipo-equity--8e64d72a,Yingxiong Huyu,https://www.crunchbase.com/organization/yingxiong-huyu,Post-IPO Equity,1900000000,CNY,284630890,2016-09-14
Series A - High-Five,https://www.crunchbase.com/funding_round/high-five-series-a--60ca5466,High-Five,https://www.crunchbase.com/organization/high-five,Series A,,,,2017-12-12
Series A - Great Stone Gridiron,https://www.crunchbase.com/funding_round/great-stone-gridiron-series-a--ba9de9fc,Great Stone Gridiron,https://www.crunchbase.com/organization/great-stone-gridiron,Series A,,,,2017-11-24
Series B - Shenzhen Star River Interactive Technology (XianyuGame),https://www.crunchbase.com/funding_round/shenzhen-star-river-interactive-technology-xianyugame-series-b--c2d0b8f6,Shenzhen Star River Interactive Technology (XianyuGame),https://www.crunchbase.com/organization/shenzhen-star-river-interactive-technology-xianyugame,Series B,180000000,CNY,26056557,2017-05-09
Series A - Baofeng Mojing,https://www.crunchbase.com/funding_round/baofeng-mojing-series-a--a4c16669,Baofeng Mojing,https://www.crunchbase.com/organization/baofeng-mojing,Series A,10000000,USD,10000000,2015-04-15
Series D - Lytro,https://www.crunchbase.com/funding_round/lytro-series-d--e9e00eb2,Lytro,https://www.crunchbase.com/organization/lytro,Series D,60000000,USD,60000000,2017-02-15
