Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series A - Walletrek,https://www.crunchbase.com/funding_round/walletgram-series-a--198585ad,Walletrek,https://www.crunchbase.com/organization/walletgram,Series A,5000000,USD,5000000,2018-08-15
Series A - Kuaizi Technology,https://www.crunchbase.com/funding_round/kuaizi-tech-series-a--08f1ce6a,Kuaizi Technology,https://www.crunchbase.com/organization/kuaizi-tech,Series A,10800000,CNY,1669633,2015-12-26
Series A - Baturu Information Technology,https://www.crunchbase.com/funding_round/baturu-information-technology-series-a--af2089e3,Baturu Information Technology,https://www.crunchbase.com/organization/baturu-information-technology,Series A,,,,2015-01-01
Series A - Duanrong,https://www.crunchbase.com/funding_round/duanrong-series-a--7e66a310,Duanrong,https://www.crunchbase.com/organization/duanrong,Series A,10000000,USD,10000000,2014-07-15
