Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series C - SenseTime,https://www.crunchbase.com/funding_round/sensetime-series-c--001a4a97,SenseTime,https://www.crunchbase.com/organization/sensetime,Series C,600000000,USD,600000000,2018-04-09
Series D - Lamabang,https://www.crunchbase.com/funding_round/lamabang-series-d--3908f46a,Lamabang,https://www.crunchbase.com/organization/lamabang,Series D,,,,2017-02-10
Series C - Gengmei,https://www.crunchbase.com/funding_round/gengmei-series-c--3d01f43c,Gengmei,https://www.crunchbase.com/organization/gengmei,Series C,,,,2016-07-18
