Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series A - Pinpianyi,https://www.crunchbase.com/funding_round/pinpianyi-series-a--5f731ca9,Pinpianyi,https://www.crunchbase.com/organization/pinpianyi,Series A,,,,2018-06-20
Seed Round - Meipingxiuxiu,https://www.crunchbase.com/funding_round/meipingxiuxiu-seed--4156ff98,Meipingxiuxiu,https://www.crunchbase.com/organization/meipingxiuxiu,Seed,,,,2018-05-21
Series B - Hsuanzhang,https://www.crunchbase.com/funding_round/hsuanzhang-series-b--046b6209,Hsuanzhang,https://www.crunchbase.com/organization/hsuanzhang,Series B,200000000,CNY,31666363,2018-01-26
Series B - Yongqianbao,https://www.crunchbase.com/funding_round/yongqianbao-series-b--d8823d8b,Yongqianbao,https://www.crunchbase.com/organization/yongqianbao,Series B,,,,2016-03-08
Series B - QianCheng technology,https://www.crunchbase.com/funding_round/qiancheng-technology-series-b--fbbee497,QianCheng technology,https://www.crunchbase.com/organization/qiancheng-technology,Series B,200000000,CNY,29609008,2017-07-26
